Product ID;Obraz;Nazwa;Kategoria;Cena (netto);Cena (brutto);Ilość
2302;img/images/RŻNIĘTA-KURNWICA-WÓDKA-05L-34.jpg;RŻNIĘTA KURNWICA WÓDKA 0,5L 34%;Wódki regionalne Kurnwica;87,99;87,99;19
2303;img/images/RŻNIĘTA-KURNWICA-WÓDKA-05L-34-WYCHODEK.jpg;RŻNIĘTA KURNWICA WÓDKA 0,5L 34% WYCHODEK;Wódki regionalne Kurnwica;220,00;220,00;10
2304;img/images/STARA-KURNWICA-WÓDKA-05L-40.jpg;STARA KURNWICA WÓDKA 0,5L 40%;Wódki regionalne Kurnwica;120,00;120,00;28
2305;img/images/STARA-KURNWICA-WÓDKA-05L-40-W-SKRZYNCE.jpg;STARA KURNWICA WÓDKA 0,5L 40% W SKRZYNCE;Wódki regionalne Kurnwica;155,00;155,00;19
2306;img/images/TROJACZKI-KURNWICA-WÓDKA-3x02L-40.jpg;TROJACZKI KURNWICA WÓDKA 3x0,2L 40%;Wódki regionalne Kurnwica;170,00;170,00;14
2307;img/images/PANI-ZOSIA-SŁONY-KARMEL-LIKIER-WEGAŃSKI-05L-155.jpg;PANI ZOSIA SŁONY KARMEL LIKIER WEGAŃSKI 0,5L 15,5%;Likier;32,99;32,99;19
2308;img/images/PASSOA-LIKIER-15.jpg;PASSOA LIKIER 15%;Likier;49,99;49,99;30
2309;img/images/PIMMS-NO.1-LIKIER-07L-25.jpg;PIMM'S NO.1 LIKIER 0,7L 25%;Likier;78,99;78,99;15
2310;img/images/PINAQ-BLUE-TROPICAL-LIKIER-1L-17.jpg;PINAQ BLUE TROPICAL LIKIER 1L 17%;Likier;220,00;220,00;27
2311;img/images/PINAQ-COLADA-LIKIER-1L-17.jpg;PINAQ COLADA LIKIER 1L 17%;Likier;220,00;220,00;25
2312;img/images/PINAQ-ORANGE-TROPICAL-LIKIER-1L-17.jpg;PINAQ ORANGE TROPICAL LIKIER 1L 17%;Likier;220,00;220,00;10
2313;img/images/PINAQ-ORIGINAL-LIKIER-1L-17.jpg;PINAQ ORIGINAL LIKIER 1L 17%;Likier;220,00;220,00;30
2314;img/images/PINAQ-ROSE-TROPICAL-LIKIER-1L-17.jpg;PINAQ ROSE TROPICAL LIKIER 1L 17%;Likier;220,00;220,00;22
2315;img/images/PONGO-MANGO---PASSION-FRUITS---VANILLA-LIKIER-07L-30.jpg;PONGO MANGO - PASSION FRUITS - VANILLA LIKIER 0,7L 30%;Likier;135,00;135,00;27
2316;img/images/PONGO-PAPAYA---VANILLA-LIKIER-07L-30.jpg;PONGO PAPAYA - VANILLA LIKIER 0,7L 30%;Likier;135,00;135,00;17
2317;img/images/PONGO-PINEAPPLE---LIME---VANILLA-LIKIER-07L-30.jpg;PONGO PINEAPPLE - LIME - VANILLA LIKIER 0,7L 30%;Likier;135,00;135,00;17
2318;img/images/RED-SPRITZ-APERITIVO-LIKIER-07L-15.jpg;RED SPRITZ APERITIVO LIKIER 0,7L 15%;Likier;55,99;55,99;19
2319;img/images/SKRZYNKA-DREWNIANA-POJEDYNCZA-ORZECH.jpg;SKRZYNKA DREWNIANA POJEDYNCZA ORZECH;Akcesoria;54,99;54,99;30
2320;img/images/SKRZYNKA-DREWNIANA-POJEDYNCZA-WENGE.jpg;SKRZYNKA DREWNIANA POJEDYNCZA WENGE;Akcesoria;54,99;54,99;17
2321;img/images/SZKLANKA-DO-WHISKY-FORFITER-EXCLUSIVE-280ML.jpg;SZKLANKA DO WHISKY FORFITER EXCLUSIVE 280ML;Akcesoria;8,99;8,99;21
2322;img/images/MIODULA-STAROPOLSKA-WÓDKA-05L-40.jpg;MIODULA STAROPOLSKA WÓDKA 0,5L 40%;Wódka;89,99;89,99;13
2323;img/images/MIRACLE-DARK-GOLD-WÓDKA-07L-42.jpg;MIRACLE DARK GOLD WÓDKA 0,7L 42%;Wódka;97,99;97,99;14
2324;img/images/MIRACLE-ROSE-GOLD-WÓDKA-07L-38.jpg;MIRACLE ROSE GOLD WÓDKA 0,7L 38%;Wódka;89,99;89,99;14
2325;img/images/MIRACLE-WHITE-GOLD-WÓDKA-07L-40.jpg;MIRACLE WHITE GOLD WÓDKA 0,7L 40%;Wódka;92,99;92,99;19
2326;img/images/MŁODY-ZIEMNIAK-LIPIEC-2022-WÓDKA-05L-40.jpg;MŁODY ZIEMNIAK LIPIEC 2022 WÓDKA 0,5L 40%;Wódka;210,00;210,00;12
2327;img/images/NEMIROFF-DE-LUXE-BOLD-ORANGE-VODKA-375.jpg;NEMIROFF DE LUXE BOLD ORANGE VODKA 37,5%;Wódka;45,99;45,99;18
2328;img/images/NEMIROFF-DE-LUXE-BURNING-PEAR-VODKA-375.jpg;NEMIROFF DE LUXE BURNING PEAR VODKA 37,5%;Wódka;45,99;45,99;19
2329;img/images/NEMIROFF-DE-LUXE-HONEY-PEPPER-VODKA-40.jpg;NEMIROFF DE LUXE HONEY PEPPER VODKA 40%;Wódka;49,99;49,99;26
2330;img/images/NEMIROFF-DE-LUXE-VODKA-40.jpg;NEMIROFF DE LUXE VODKA 40%;Wódka;66,99;66,99;27
2331;img/images/NEMIROFF-DE-LUXE-WILD-CRANBERRY-VODKA-375.jpg;NEMIROFF DE LUXE WILD CRANBERRY VODKA 37,5%;Wódka;45,99;45,99;20
2332;img/images/NEMIROFF-DELIKAT-EXTRA-SMOOTH-VODKA-40.jpg;NEMIROFF DELIKAT EXTRA SMOOTH VODKA 40%;Wódka;39,99;39,99;16
2333;img/images/NEMIROFF-ORIGINAL-VODKA-07L-40.jpg;NEMIROFF ORIGINAL VODKA 0,7L 40%;Wódka;49,99;49,99;16
2334;img/images/ENGLISH-TEA-SHOP-ORGANIC-SUPER-BERRIES-HERBATA-ZIOŁOWA-40G.jpg;ENGLISH TEA SHOP ORGANIC SUPER BERRIES HERBATA ZIOŁOWA 40G;Kawa & Herbata;19,99;19,99;12
2335;img/images/NIEDEREGGER-CAPPUCCINO-MARCEPANOWE-220G.jpg;NIEDEREGGER CAPPUCCINO MARCEPANOWE 220G;Kawa & Herbata;32,99;32,99;11
2336;img/images/NIEDEREGGER-HERBATA-MARCEPANOWA-EXPRESOWA-CZARNA-ROOIBOSTEE-100G.jpg;NIEDEREGGER HERBATA MARCEPANOWA EXPRESOWA CZARNA ROOIBOSTEE 100G;Kawa & Herbata;23,99;23,99;21
2337;img/images/NIEDEREGGER-HERBATA-MARCEPANOWA-EXPRESOWA-CZARNA-SCHWARZTEE-100G.jpg;NIEDEREGGER HERBATA MARCEPANOWA EXPRESOWA CZARNA SCHWARZTEE 100G;Kawa & Herbata;23,99;23,99;26
2338;img/images/NIEDEREGGER-KAWA-MIELONA-250G.jpg;NIEDEREGGER KAWA MIELONA 250G;Kawa & Herbata;42,99;42,99;22
2339;img/images/NIEDEREGGER-KAWA-Z-MLEKIEM-200G.jpg;NIEDEREGGER KAWA Z MLEKIEM 200G;Kawa & Herbata;32,99;32,99;26
2340;img/images/NIEDEREGGER-KAWA-ZIARNISTA--250G.jpg;NIEDEREGGER KAWA ZIARNISTA  250G;Kawa & Herbata;42,99;42,99;29
2341;img/images/LINDT-EXCELLENCE-CZEKOLADA-GORZKA-99-COCOA-50G.jpg;LINDT EXCELLENCE CZEKOLADA GORZKA 99% COCOA 50G;Słodycze;19,99;19,99;27
2342;img/images/LINDT-EXCELLENCE-CZEKOLADA-GORZKA-CARAMEL-WITH-SEA-SALT-100G.jpg;LINDT EXCELLENCE CZEKOLADA GORZKA CARAMEL WITH SEA SALT 100G;Słodycze;19,99;19,99;13
2343;img/images/LINDT-EXCELLENCE-CZEKOLADA-GORZKA-CHILLI-100G.jpg;LINDT EXCELLENCE CZEKOLADA GORZKA CHILLI 100G;Słodycze;19,99;19,99;14
2344;img/images/LINDT-EXCELLENCE-CZEKOLADA-GORZKA-INTENSE-ORANGE-100G.jpg;LINDT EXCELLENCE CZEKOLADA GORZKA INTENSE ORANGE 100G;Słodycze;19,99;19,99;28
2345;img/images/LINDT-EXCELLENCE-CZEKOLADA-GORZKA-RASPBERRY-INTENSE-100G.jpg;LINDT EXCELLENCE CZEKOLADA GORZKA RASPBERRY INTENSE 100G;Słodycze;19,99;19,99;19
2346;img/images/LINDT-EXCELLENCE-CZEKOLADA-GORZKA-ROASTED-HAZELNUT-100G.jpg;LINDT EXCELLENCE CZEKOLADA GORZKA ROASTED HAZELNUT 100G;Słodycze;19,99;19,99;21
2347;img/images/LINDT-EXCELLENCE-CZEKOLADA-GORZKA-SEA-SALT-100G.jpg;LINDT EXCELLENCE CZEKOLADA GORZKA SEA SALT 100G;Słodycze;19,99;19,99;21
2348;img/images/LINDT-EXCELLENCE-CZEKOLADA-GORZKA-STRAWBERRY-INTENSE-100G.jpg;LINDT EXCELLENCE CZEKOLADA GORZKA STRAWBERRY INTENSE 100G;Słodycze;19,99;19,99;21
2349;img/images/LINDT-EXCELLENCE-CZEKOLADA-MLECZNA-EXTRA-CREAMY-100G.jpg;LINDT EXCELLENCE CZEKOLADA MLECZNA EXTRA CREAMY 100G;Słodycze;19,99;19,99;13
2350;img/images/LINDT-EXCELLENCE-CZEKOLADA-WHITE-VANILLA-100G.jpg;LINDT EXCELLENCE CZEKOLADA WHITE VANILLA 100G;Słodycze;19,99;19,99;13
2351;img/images/MIESZKO-PRALINES-CZEKOLADKI-Z-NADZIENIEM-BRANDY-180G.jpg;MIESZKO PRALINES CZEKOLADKI Z NADZIENIEM BRANDY 180G;Słodycze;15,99;15,99;24
2352;img/images/MIESZKO-PRALINES-CZEKOLADKI-Z-NADZIENIEM-WHISKY-180G.jpg;MIESZKO PRALINES CZEKOLADKI Z NADZIENIEM WHISKY 180G;Słodycze;15,99;15,99;30
2353;img/images/GLENDRONACH-12YO-WHISKY-07L-43.jpg;GLENDRONACH 12YO WHISKY 0,7L 43%;Whisky;245,00;245,00;10
2354;img/images/GLENFARCLAS-10YO-WHISKY-07L-40.jpg;GLENFARCLAS 10YO WHISKY 0,7L 40%;Whisky;220,00;220,00;23
2355;img/images/GLENFARCLAS-12YO-WHISKY-1L-43.jpg;GLENFARCLAS 12YO WHISKY 1L 43%;Whisky;255,00;255,00;14
2356;img/images/GLENFIDDICH-12YO-WHISKY-07L-40.jpg;GLENFIDDICH 12YO WHISKY 0,7L 40%;Whisky;205,00;205,00;26
2357;img/images/GLENFIDDICH-15YO-WHISKY-07L-40.jpg;GLENFIDDICH 15YO WHISKY 0,7L 40%;Whisky;299,00;299,00;19
2358;img/images/GLENFIDDICH-18YO-WHISKY-07L-40.jpg;GLENFIDDICH 18YO WHISKY 0,7L 40%;Whisky;469,00;469,00;11
2359;img/images/GLENFIDDICH-26YO-GRANDE-COURONNE-WHISKY-07L-438.jpg;GLENFIDDICH 26YO GRANDE COURONNE WHISKY 0,7L 43,8%;Whisky;3 900,00;3 900,00;25
2360;img/images/GLENFIDDICH-26YO-WHISKY-07L-43.jpg;GLENFIDDICH 26YO WHISKY 0,7L 43%;Whisky;2 400,00;2 400,00;20
2361;img/images/GLENFIDDICH-FIRE--CANE-WHISKY-07L-43.jpg;GLENFIDDICH FIRE & CANE WHISKY 0,7L 43%;Whisky;260,00;260,00;28
2362;img/images/GLENFIDDICH-GRAN-RESERVA-RUM-CASK-FINISH-21YO-WHISKY-07L-40.jpg;GLENFIDDICH GRAN RESERVA RUM CASK FINISH 21YO WHISKY 0,7L 40%;Whisky;1 050,00;1 050,00;18
2363;img/images/GLENFIDDICH-GRAND-CRU-23YO-WHISKY-07L-40.jpg;GLENFIDDICH GRAND CRU 23YO WHISKY 0,7L 40%;Whisky;1 599,00;1 599,00;14
2364;img/images/GLENFIDDICH-IPA-EXPERIMENT-WHISKY-07L-43.jpg;GLENFIDDICH IPA EXPERIMENT WHISKY 0,7L 43%;Whisky;310,00;310,00;26
2365;img/images/GANADOR-BLANCO-CLASSIC-075L.jpg;GANADOR BLANCO CLASSIC 0,75L;Wino;62,99;62,99;22
2366;img/images/GANADOR-CABERNET-SAUVIGNON-RESERVA-075L.jpg;GANADOR CABERNET SAUVIGNON RESERVA 0,75L;Wino;76,99;76,99;16
2367;img/images/GANADOR-CHARDONNAY-RESERVA-075L.jpg;GANADOR CHARDONNAY RESERVA 0,75L;Wino;76,99;76,99;28
2368;img/images/GANADOR-MERLOT-RESERVA-075L.jpg;GANADOR MERLOT RESERVA 0,75L;Wino;76,99;76,99;28
2369;img/images/GANADOR-TANNAT-RESERVA-075L.jpg;GANADOR TANNAT RESERVA 0,75L;Wino;76,99;76,99;26
2370;img/images/GANADOR-TINTO-CLASSIC-075L.jpg;GANADOR TINTO CLASSIC 0,75L;Wino;62,99;62,99;19
2371;img/images/GARZON-BALASTO-075L.jpg;GARZON BALASTO 0,75L;Wino;615,00;615,00;22
2372;img/images/GARZON-ESTATE-CABERNET-FRANC-/-TANNAT-075L.jpg;GARZON ESTATE CABERNET FRANC / TANNAT 0,75L;Wino;87,99;87,99;14
2373;img/images/GARZON-RESERVE-MARSELAN-075L.jpg;GARZON RESERVE MARSELAN 0,75L;Wino;120,00;120,00;16
2374;img/images/GARZON-SINGLE-VINEYARD-TANNAT-075L.jpg;GARZON SINGLE VINEYARD TANNAT 0,75L;Wino;235,00;235,00;15
2375;img/images/GARZON-TANNAT-/-MERLOT-075L.jpg;GARZON TANNAT / MERLOT 0,75L;Wino;87,99;87,99;21
2376;img/images/GEORGIAN-VALLEYS-ALAZANI-VALLEY-RED-075L.jpg;GEORGIAN VALLEYS ALAZANI VALLEY RED 0,75L;Wino;62,99;62,99;25
2377;img/images/WHITLEY-NEILL-PINK-GRAPEFRUIT-GIN-07L-43-W-SKRZYNCE-DREWNIANEJ.jpg;WHITLEY NEILL PINK GRAPEFRUIT GIN 0,7L 43% W SKRZYNCE DREWNIANEJ;Alkohol na prezent;185,00;185,00;15
2378;img/images/WILD-TURKEY-81-BOURBON-07L-405-W-SKRZYNCE-DREWNIANEJ.jpg;WILD TURKEY 81 BOURBON 0,7L 40,5% W SKRZYNCE DREWNIANEJ;Alkohol na prezent;175,00;175,00;29
2379;img/images/WITKACY-ABSINTH-ABSYNT-07L-55-W-SKRZYNCE-DREWNIANEJ.jpg;WITKACY ABSINTH ABSYNT 0,7L 55% W SKRZYNCE DREWNIANEJ;Alkohol na prezent;145,00;145,00;29
2380;img/images/XUXU-STRAWBERRY-LIKIER-07L-15-W-SKRZYNCE-DREWNIANEJ-+-CZEKOLADKI.jpg;XUXU STRAWBERRY LIKIER 0,7L 15% W SKRZYNCE DREWNIANEJ + CZEKOLADKI;Alkohol na prezent;175,00;175,00;29
2381;img/images/ZACAPA-CENTENARIO-23YO-RUM-07L-40-W-SKRZYNCE-DREWNIANEJ.jpg;ZACAPA CENTENARIO 23YO RUM 0,7L 40% W SKRZYNCE DREWNIANEJ;Alkohol na prezent;415,00;415,00;25
2382;img/images/ZESTAW-DWÓCH-ABSYNTÓW-LE-DIABLE-W-SKRZYNCE-DREWNIANEJ-(ZESTAW-1).jpg;ZESTAW DWÓCH ABSYNTÓW LE DIABLE W SKRZYNCE DREWNIANEJ (ZESTAW 1);Alkohol na prezent;375,00;375,00;25
2383;img/images/ZESTAW-DWÓCH-ABSYNTÓW-LE-DIABLE-W-SKRZYNCE-DREWNIANEJ-(ZESTAW-2).jpg;ZESTAW DWÓCH ABSYNTÓW LE DIABLE W SKRZYNCE DREWNIANEJ (ZESTAW 2);Alkohol na prezent;390,00;390,00;30
2384;img/images/ZESTAW-DWÓCH-GINÓW-LARIOS-W-SKRZYNCE-DREWNIANEJ.jpg;ZESTAW DWÓCH GINÓW LARIOS W SKRZYNCE DREWNIANEJ;Alkohol na prezent;230,00;230,00;12
2385;img/images/ZESTAW-DWÓCH-GINÓW-SEAGRAMS-W-SKRZYNCE-DREWNIANEJ.jpg;ZESTAW DWÓCH GINÓW SEAGRAM'S W SKRZYNCE DREWNIANEJ;Alkohol na prezent;195,00;195,00;25
2386;img/images/ZESTAW-DWÓCH-LIKIERÓW-JACK-DANIELS-W-SKRZYNCE-DREWNIANEJ-(ZESTAW-1).jpg;ZESTAW DWÓCH LIKIERÓW JACK DANIEL'S W SKRZYNCE DREWNIANEJ (ZESTAW 1);Alkohol na prezent;280,00;280,00;14
2387;img/images/ZESTAW-DWÓCH-LIKIERÓW-JACK-DANIELS-W-SKRZYNCE-DREWNIANEJ-(ZESTAW-2).jpg;ZESTAW DWÓCH LIKIERÓW JACK DANIEL'S W SKRZYNCE DREWNIANEJ (ZESTAW 2);Alkohol na prezent;280,00;280,00;18
2388;img/images/ZESTAW-DWÓCH-LIKIERÓW-JACK-DANIELS-W-SKRZYNCE-DREWNIANEJ-(ZESTAW-3).jpg;ZESTAW DWÓCH LIKIERÓW JACK DANIEL'S W SKRZYNCE DREWNIANEJ (ZESTAW 3);Alkohol na prezent;280,00;280,00;10
2389;img/images/VIOGRA-I-ELIXIR-ZESTAW-LIKIERÓW-2x02L-28.jpg;VIOGRA I ELIXIR ZESTAW LIKIERÓW 2x0,2L 28%;Wódki regionalne Kurnwica;115,00;115,00;13
2390;img/images/WARZONKA-ZBÓJNICKA-WÓDKA-05L-38.jpg;WARZONKA ZBÓJNICKA WÓDKA 0,5L 38%;Wódki regionalne Kurnwica;89,99;89,99;21
2391;img/images/WIŚNIOWA-ZBÓJNICKA-WÓDKA-05L-40.jpg;WIŚNIOWA ZBÓJNICKA WÓDKA 0,5L 40%;Wódki regionalne Kurnwica;89,99;89,99;22
2392;img/images/ZAJENBISTA-POLSKA-WÓDKA-05L-40.jpg;ZAJENBISTA POLSKA WÓDKA 0,5L 40%;Wódki regionalne Kurnwica;69,99;69,99;22
2393;img/images/ZAJENBISTY-BIMBER-WÓDKA-60-05L.jpg;ZAJENBISTY BIMBER WÓDKA 60% 0,5L;Wódki regionalne Kurnwica;94,99;94,99;18
2394;img/images/ZESTAW-PREZENTOWY-1-KURNWICA-WÓDKA-3-X-01L.jpg;ZESTAW PREZENTOWY 1 KURNWICA WÓDKA 3 X 0,1L;Wódki regionalne Kurnwica;83,99;83,99;25
2395;img/images/ZESTAW-PREZENTOWY-1-KURNWICA-WÓDKA-4-X-005L.jpg;ZESTAW PREZENTOWY 1 KURNWICA WÓDKA 4 X 0,05L;Wódki regionalne Kurnwica;67,99;67,99;22
2396;img/images/ZESTAW-PREZENTOWY-2-KURNWICA-WÓDKA-3-X-01L.jpg;ZESTAW PREZENTOWY 2 KURNWICA WÓDKA 3 X 0,1L;Wódki regionalne Kurnwica;83,99;83,99;17
2397;img/images/ZESTAW-PREZENTOWY-2-KURNWICA-WÓDKA-4-X-005L.jpg;ZESTAW PREZENTOWY 2 KURNWICA WÓDKA 4 X 0,05L;Wódki regionalne Kurnwica;67,99;67,99;25
2398;img/images/ŚLIWOWA-ZBÓJNICKA-WÓDKA-05L-60.jpg;ŚLIWOWA ZBÓJNICKA WÓDKA 0,5L 60%;Wódki regionalne Kurnwica;89,99;89,99;12
2399;img/images/ŚLIWOWICA-KURNWICA-WÓDKA-05L-70.jpg;ŚLIWOWICA KURNWICA WÓDKA 0,5L 70%;Wódki regionalne Kurnwica;135,00;135,00;25
2400;img/images/ROYAL-SWAN-STRAWBERRY-CREAM--TEQUILA-LIKIER-07L-15.jpg;ROYAL SWAN STRAWBERRY CREAM & TEQUILA LIKIER 0,7L 15%;Likier;54,99;54,99;22
2401;img/images/SAMBUCA-AURELIA-LIKIER-07L-38.jpg;SAMBUCA AURELIA LIKIER 0,7L 38%;Likier;74,99;74,99;21
2402;img/images/SAMBUCA-EXTRA-MOLINARI-LIKIER-07L-40.jpg;SAMBUCA EXTRA MOLINARI LIKIER 0,7L 40%;Likier;105,00;105,00;27
2403;img/images/SHERIDANS-COFFEE-LIKIER-155.jpg;SHERIDAN'S COFFEE LIKIER 15,5%;Likier;69,99;69,99;18
2404;img/images/SIERRA-MILENARIO-CAFE-LIQUEUR-07L-35.jpg;SIERRA MILENARIO CAFE LIQUEUR 0,7L 35%;Likier;215,00;215,00;25
2405;img/images/SNOWBALL-COCONUT-LIKIER-07L-165.jpg;SNOWBALL COCONUT LIKIER 0,7L 16,5%;Likier;115,00;115,00;24
2406;img/images/SNOWBALL-MANGO-LIKIER-07L-165.jpg;SNOWBALL MANGO LIKIER 0,7L 16,5%;Likier;115,00;115,00;21
2407;img/images/SNOWBALL-PEACH-LIKIER-07L-165.jpg;SNOWBALL PEACH LIKIER 0,7L 16,5%;Likier;115,00;115,00;21
2408;img/images/SOUTHERN-COMFORT-LIKIER-07L-35.jpg;SOUTHERN COMFORT LIKIER 0,7L 35%;Likier;79,99;79,99;27
2409;img/images/ST.GERMAIN-LIKIER-07L-20.jpg;ST.GERMAIN LIKIER 0,7L 20%;Likier;195,00;195,00;21
2410;img/images/TAKAMAKA-COCO-LIKIER-07L-25.jpg;TAKAMAKA COCO LIKIER 0,7L 25%;Likier;87,99;87,99;22
2411;img/images/TARNINÓWKA-GEN.-J.-BEMA-LIKIER-05L-30.jpg;TARNINÓWKA GEN. J. BEMA LIKIER 0,5L 30%;Likier;140,00;140,00;30
2412;img/images/NIKKA-COFFEY-VODKA-07L-40.jpg;NIKKA COFFEY VODKA 0,7L 40%;Wódka;250,00;250,00;27
2413;img/images/OGIŃSKI-WÓDKA-40.jpg;OGIŃSKI WÓDKA 40%;Wódka;44,99;44,99;11
2414;img/images/OLD-POLISH-VODKA-NA-WINIAKU-CZERWONA-PORZECZKA-07L-40-+-KARTONIK.jpg;OLD POLISH VODKA NA WINIAKU CZERWONA PORZECZKA 0,7L 40% + KARTONIK;Wódka;185,00;185,00;15
2415;img/images/OLD-POLISH-VODKA-NA-WINIAKU-GRUSZKA-07L-40-+-KARTONIK.jpg;OLD POLISH VODKA NA WINIAKU GRUSZKA 0,7L 40% + KARTONIK;Wódka;185,00;185,00;30
2416;img/images/ORKISZ-VODKA-07L-40.jpg;ORKISZ VODKA 0,7L 40%;Wódka;115,00;115,00;25
2417;img/images/OSTATNIA-DESKA-RATUNKU-CYSTO-KURNWICA-WÓDKA-01L-40.jpg;OSTATNIA DESKA RATUNKU CYSTO KURNWICA WÓDKA 0,1L 40%;Wódka;59,99;59,99;27
2418;img/images/OSTATNIA-DESKA-RATUNKU-CYSTO-KURNWICA-WÓDKA-05L-40.jpg;OSTATNIA DESKA RATUNKU CYSTO KURNWICA WÓDKA 0,5L 40%;Wódka;125,00;125,00;25
2419;img/images/OSTATNIA-DESKA-RATUNKU-CZORNO-KURNWICA-PIEPRZONO-KURNWICA-WÓDKA-2x05L.jpg;OSTATNIA DESKA RATUNKU CZORNO KURNWICA PIEPRZONO KURNWICA WÓDKA 2x0,5L;Wódka;230,00;230,00;18
2420;img/images/OSTATNIA-DESKA-RATUNKU-ZAJENBISTA-POLSKA-WÓDKA-005L-40.jpg;OSTATNIA DESKA RATUNKU ZAJENBISTA POLSKA WÓDKA 0,05L 40%;Wódka;42,99;42,99;11
2421;img/images/OSTOYA-BLACK-VODKA-07L-40.jpg;OSTOYA BLACK VODKA 0,7L 40%;Wódka;75,99;75,99;15
2422;img/images/OSTOYA-VODKA-40.jpg;OSTOYA VODKA 40%;Wódka;53,99;53,99;18
2423;img/images/OUZO-12-WÓDKA-07L-38.jpg;OUZO 12 WÓDKA 0,7L 38%;Wódka;89,99;89,99;16
2424;img/images/MIESZKO-PRALINES-CZEKOLADKI-Z-NADZIENIEM-WÓDKA-180G.jpg;MIESZKO PRALINES CZEKOLADKI Z NADZIENIEM WÓDKA 180G;Słodycze;15,99;15,99;13
2425;img/images/NIEDEREGGER-CZEKOLADA-MARCEPANOWA-PÓŁGORZKA-110G.jpg;NIEDEREGGER CZEKOLADA MARCEPANOWA PÓŁGORZKA 110G;Słodycze;14,99;14,99;17
2426;img/images/NIEDEREGGER-CZEKOLADA-MARCEPANOWA-PÓŁGORZKA-Z-POMARAŃCZĄ-110G.jpg;NIEDEREGGER CZEKOLADA MARCEPANOWA PÓŁGORZKA Z POMARAŃCZĄ 110G;Słodycze;14,99;14,99;21
2427;img/images/NIEDEREGGER-KLASYCZNE-PRALINY-MARCEPANOWE-100G.jpg;NIEDEREGGER KLASYCZNE PRALINY MARCEPANOWE 100G;Słodycze;25,99;25,99;14
2428;img/images/NIEDEREGGER-MARCEPAN-Z-WIŚNIAMI-105G.jpg;NIEDEREGGER MARCEPAN Z WIŚNIAMI 105G;Słodycze;32,99;32,99;25
2429;img/images/NIEDEREGGER-MIX-PRALIN-MARCEPANOWYCH-100G.jpg;NIEDEREGGER MIX PRALIN MARCEPANOWYCH 100G;Słodycze;25,99;25,99;25
2430;img/images/NIEDEREGGER-MIX-PRALIN-MARCEPANOWYCH-200G.jpg;NIEDEREGGER MIX PRALIN MARCEPANOWYCH 200G;Słodycze;44,99;44,99;14
2431;img/images/NIEDEREGGER-SERCA-MARCEPANOWE-625G.jpg;NIEDEREGGER SERCA MARCEPANOWE 62,5G;Słodycze;25,99;25,99;16
2432;img/images/NIEDEREGGER-SERCA-MARCEPANOWE-75G.jpg;NIEDEREGGER SERCA MARCEPANOWE 75G;Słodycze;25,99;25,99;12
2433;img/images/PRALINY-MINI-Z-LIKIEREM-BAILEYS-ORIGINAL-102G.jpg;PRALINY MINI Z LIKIEREM BAILEYS ORIGINAL 102G;Słodycze;19,99;19,99;12
2434;img/images/GLENFIDDICH-ORCHARD-EXPERIMENT-WHISKY-07L--43.jpg;GLENFIDDICH ORCHARD EXPERIMENT WHISKY 0,7L  43%;Whisky;280,00;280,00;21
2435;img/images/GLENFIDDICH-PROJECT-XX-WHISKY-07L-47.jpg;GLENFIDDICH PROJECT XX WHISKY 0,7L 47%;Whisky;329,00;329,00;24
2436;img/images/GLENGLASSAUGH-EVOLUTION-WHISKY-07L-50.jpg;GLENGLASSAUGH EVOLUTION WHISKY 0,7L 50%;Whisky;199,00;199,00;21
2437;img/images/GLENGLASSAUGH-REVIVAL-WHISKY-07-46.jpg;GLENGLASSAUGH REVIVAL WHISKY 0,7 46%;Whisky;199,00;199,00;26
2438;img/images/GLENGLASSAUGH-TORFA-WHISKY-07L-50.jpg;GLENGLASSAUGH TORFA WHISKY 0,7L 50%;Whisky;199,00;199,00;10
2439;img/images/GLENGOYNE-10YO-WHISKY-07L-40.jpg;GLENGOYNE 10YO WHISKY 0,7L 40%;Whisky;245,00;245,00;12
2440;img/images/GLENLIVET--12YO-WHISKY-07L-40.jpg;GLENLIVET  12YO WHISKY 0,7L 40%;Whisky;199,00;199,00;15
2441;img/images/GLENLIVET-12YO-LICENSED-DRAM-WHISKY-07L-48.jpg;GLENLIVET 12YO LICENSED DRAM WHISKY 0,7L 48%;Whisky;219,00;219,00;16
2442;img/images/GLENLIVET-15YO-WHISKY-07L-40.jpg;GLENLIVET 15YO WHISKY 0,7L 40%;Whisky;280,00;280,00;23
2443;img/images/GLENLIVET-FOUNDERS-RESERVE-WHISKY--07L-40.jpg;GLENLIVET FOUNDER'S RESERVE WHISKY  0,7L 40%;Whisky;149,00;149,00;13
2444;img/images/GLENMORANGIE-ORIGINAL-10YO-WHISKY-07L-40.jpg;GLENMORANGIE ORIGINAL 10YO WHISKY 0,7L 40%;Whisky;199,00;199,00;22
2445;img/images/GLENMORANGIE-TARLOGAN-WHISKY-07L-43.jpg;GLENMORANGIE TARLOGAN WHISKY 0,7L 43%;Whisky;585,00;585,00;27
2446;img/images/GEORGIAN-VALLEYS-ALAZANI-VALLEY-ROSE-075.jpg;GEORGIAN VALLEYS ALAZANI VALLEY ROSE 0,75;Wino;59,99;59,99;15
2447;img/images/GEORGIAN-VALLEYS-ALAZANI-VALLEY-WHITE-075L.jpg;GEORGIAN VALLEYS ALAZANI VALLEY WHITE 0,75L;Wino;54,99;54,99;21
