Product ID;Obraz;Nazwa;Kategoria;Cena (netto);Cena (brutto);Ilość
2627;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JACK-DANIELS-TENNESSEE-TRAVELERS-BOLD--SPICY-WHISKEY-05L-535-BIG.jpg;JACK DANIEL'S TENNESSEE TRAVELERS BOLD & SPICY WHISKEY 0,5L 53,5%;Whisky;250,00;250,00;30
2628;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JACK-DANIELS-TENNESSEE-TRAVELERS-SWEET--OAKY-WHISKEY-05L-535-BIG.jpg;JACK DANIEL'S TENNESSEE TRAVELERS SWEET & OAKY WHISKEY 0,5L 53,5%;Whisky;250,00;250,00;19
2629;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JACK-DANIELS-WHISKEY-3L-40-+-HUŚTAWKA-KOŁYSKA-BIG.jpg;JACK DANIEL'S WHISKEY 3L 40% + HUŚTAWKA KOŁYSKA;Whisky;635,00;635,00;27
2630;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JACK-DANIELS-WHISKEY-40-BIG.jpg;JACK DANIEL'S WHISKEY 40%;Whisky;84,99;84,99;12
2631;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JACK-DANIELS-WHITE-RABBIT-SALOON-WHISKEY-07L-43-BIG.jpg;JACK DANIEL'S WHITE RABBIT SALOON WHISKEY 0,7L 43%;Whisky;240,00;240,00;20
2632;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JAKUBIAK-WHISKY-07L-40-BIG.jpg;JAKUBIAK WHISKY 0,7L 40%;Whisky;285,00;285,00;30
2633;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JAMESON-BLACK-BARREL-WHISKEY-07L-40-BIG.jpg;JAMESON BLACK BARREL WHISKEY 0,7L 40%;Whisky;149,00;149,00;19
2634;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JAMESON-CASKMATES-IPA-EDITION-WHISKEY-07L-40-BIG.jpg;JAMESON CASKMATES IPA EDITION WHISKEY 0,7L 40%;Whisky;110,00;110,00;15
2635;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JAMESON-CASKMATES-STOUT-EDITION-WHISKEY-07L-40-BIG.jpg;JAMESON CASKMATES STOUT EDITION WHISKEY 0,7L 40%;Whisky;110,00;110,00;14
2636;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JAMESON-CRESTED-WHISKEY-07L-40-BIG.jpg;JAMESON CRESTED WHISKEY 0,7L 40%;Whisky;129,00;129,00;23
2637;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/ŚMIETANKÓWKA-OLESKA-LIKIER-05L-17-BIG.jpg;ŚMIETANKÓWKA OLESKA LIKIER 0,5L 17%;Likier;47,99;47,99;28
2638;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LA-MONTESA-RESERVA-ESPECIAL--075L-BIG.jpg;LA MONTESA RESERVA ESPECIAL  0,75L;Wino;250,00;250,00;12
2639;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LA-PALMA-CABERNET-SAUVIGNON-075-BIG.jpg;LA PALMA CABERNET SAUVIGNON 0,75;Wino;62,99;62,99;27
2640;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LA-PALMA-CHARDONNAY-075-BIG.jpg;LA PALMA CHARDONNAY 0,75;Wino;62,99;62,99;11
2641;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LA-PALMA-MERLOT-075-BIG.jpg;LA PALMA MERLOT 0,75;Wino;62,99;62,99;22
2642;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LA-VENDIMIA--ROBLE-075L-BIG.jpg;LA VENDIMIA  ROBLE 0,75L;Wino;100,00;100,00;18
2643;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LAGOALVA-TALHAO-1-BRANCO-075L-BIG.jpg;LAGOALVA TALHAO 1 BRANCO 0,75L;Wino;39,99;39,99;22
2644;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LAGOALVA-TINTO-075L-BIG.jpg;LAGOALVA TINTO 0,75L;Wino;39,99;39,99;29
2645;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LAVA-GRECO-DI-TUFO-075L-BIG.jpg;LAVA GRECO DI TUFO 0,75L;Wino;100,00;100,00;28
2646;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LE-FRACCE-MORO-PINOT-NERO-075L-BIG.jpg;LE FRACCE MORO PINOT NERO 0,75L;Wino;89,99;89,99;27
2647;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LE-GRAND-NOIR-MOSCATO-075L-BIG.jpg;LE GRAND NOIR MOSCATO 0,75L;Wino;39,99;39,99;24
2648;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LES-COCOTTES-CHARDONNAY-BEZALKOHOLOWE-075L-0-BIG.jpg;LES COCOTTES CHARDONNAY BEZALKOHOLOWE 0,75L 0%;Wino;32,99;32,99;25
2649;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LES-COCOTTES-MERLOT-BEZALKOHOLOWE-075L-0-BIG.jpg;LES COCOTTES MERLOT BEZALKOHOLOWE 0,75L 0%;Wino;32,99;32,99;30
2650;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/STANISLAV-VODKA-07L-40-+-4-MINIATURKI-BIG.jpg;STANISLAV VODKA 0,7L 40% + 4 MINIATURKI;Wódka;150,00;150,00;26
2651;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/STANISLAV-VODKA-40-BIG.jpg;STANISLAV VODKA 40%;Wódka;52,99;52,99;22
2652;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/STANISLAV-WILD-CHERRY-VODKA-07L-375-BIG.jpg;STANISLAV WILD CHERRY VODKA 0,7L 37,5%;Wódka;69,99;69,99;10
2653;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/STANISŁAW-WOKULSKI-WÓDKA-05L-40-BIG.jpg;STANISŁAW WOKULSKI WÓDKA 0,5L 40%;Wódka;42,99;42,99;13
2654;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/STARA-KURNWICA-WÓDKA-05L-40-BIG.jpg;STARA KURNWICA WÓDKA 0,5L 40%;Wódka;120,00;120,00;21
2655;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/STARA-KURNWICA-WÓDKA-05L-40-W-SKRZYNCE-BIG.jpg;STARA KURNWICA WÓDKA 0,5L 40% W SKRZYNCE;Wódka;155,00;155,00;16
2656;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/STOLICHNAYA-ELIT-ULTRA-LUXURY-VODKA-07L-40-BIG.jpg;STOLICHNAYA ELIT ULTRA LUXURY VODKA 0,7L 40%;Wódka;199,00;199,00;16
2657;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/STUMBRAS-CENTENARY-WÓDKA-40-BIG.jpg;STUMBRAS CENTENARY WÓDKA 40%;Wódka;44,99;44,99;20
2658;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/STUMBRAS-CLASSIC-WÓDKA-05L--40-BIG.jpg;STUMBRAS CLASSIC WÓDKA 0,5L  40%;Wódka;41,99;41,99;21
2659;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/STUMBRAS-DISTINCT-WINTER-WHEAT-WÓDKA-05L-40-BIG.jpg;STUMBRAS DISTINCT WINTER WHEAT WÓDKA 0,5L 40%;Wódka;44,99;44,99;24
2660;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/STUMBRAS-DISTINCT-YOUNG-POTATO-WÓDKA-05L-40-BIG.jpg;STUMBRAS DISTINCT YOUNG POTATO WÓDKA 0,5L 40%;Wódka;44,99;44,99;25
2661;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/STUMBRAS-ECO-WÓDKA-05L-40-BIG.jpg;STUMBRAS ECO WÓDKA 0,5L 40%;Wódka;46,99;46,99;13
2662;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JAMESON-ORANGE-WHISKEY-07L-30-BIG.jpg;JAMESON ORANGE WHISKEY 0,7L 30%;Whisky;94,99;94,99;16
2663;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JAMESON-WHISKEY-40-BIG.jpg;JAMESON WHISKEY 40%;Whisky;69,99;69,99;22
2664;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JOHNNIE-WALKER-BLACK-LABEL-12YO-SHERRY-FINISH-WHISKY--07L-40-BIG.jpg;JOHNNIE WALKER BLACK LABEL 12YO SHERRY FINISH WHISKY  0,7L 40%;Whisky;125,00;125,00;26
2665;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JOHNNIE-WALKER-BLACK-LABEL-12YO-WHISKY-40-BIG.jpg;JOHNNIE WALKER BLACK LABEL 12YO WHISKY 40%;Whisky;100,00;100,00;24
2666;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JOHNNIE-WALKER-BLUE-LABEL-WHISKY-07L-40-BIG.jpg;JOHNNIE WALKER BLUE LABEL WHISKY 0,7L 40%;Whisky;1 075,00;1 075,00;13
2667;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JOHNNIE-WALKER-DOUBLE-BLACK-WHISKY-07L-40-BIG.jpg;JOHNNIE WALKER DOUBLE BLACK WHISKY 0,7L 40%;Whisky;129,00;129,00;20
2668;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JOHNNIE-WALKER-EXPLORERS-CLUB-COLLECTION-THE-GOLD-ROUTE-WHISKY-1L-40-BIG.jpg;JOHNNIE WALKER EXPLORERS' CLUB COLLECTION THE GOLD ROUTE WHISKY 1L 40%;Whisky;470,00;470,00;22
2669;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JOHNNIE-WALKER-EXPLORERS-CLUB-COLLECTION-WHISKY-1L-40-BIG.jpg;JOHNNIE WALKER EXPLORERS' CLUB COLLECTION WHISKY 1L 40%;Whisky;850,00;850,00;17
2670;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JOHNNIE-WALKER-GOLD-LABEL-RESERVE-WHISKY-07L-40-BIG.jpg;JOHNNIE WALKER GOLD LABEL RESERVE WHISKY 0,7L 40%;Whisky;215,00;215,00;14
2671;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JOHNNIE-WALKER-RED-LABEL-WHISKY-40-BIG.jpg;JOHNNIE WALKER RED LABEL WHISKY 40%;Whisky;49,99;49,99;23
2672;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JOHNNIE-WALKER-ULTIMATE-18YO-WHISKY-07L-40-BIG.jpg;JOHNNIE WALKER ULTIMATE 18YO WHISKY 0,7L 40%;Whisky;379,00;379,00;18
2673;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JURA-ISLAND-10YO-WHISKY-07L-40-BIG.jpg;JURA ISLAND 10YO WHISKY 0,7L 40%;Whisky;199,00;199,00;17
2674;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LES-COCOTTES-ROSE-BEZALKOHOLOWE-075L-0-BIG.jpg;LES COCOTTES ROSE BEZALKOHOLOWE 0,75L 0%;Wino;32,99;32,99;19
2675;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LES-TERRASSES--075L-BIG.jpg;LES TERRASSES  0,75L;Wino;250,00;250,00;29
2676;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LONG-VALLEY-RANCH-CABERNET-SAUVIGNON-075L-BIG.jpg;LONG VALLEY RANCH CABERNET SAUVIGNON 0,75L;Wino;74,99;74,99;12
2677;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LONG-VALLEY-RANCH-CHARDONNAY-075l-BIG.jpg;LONG VALLEY RANCH CHARDONNAY 0,75l;Wino;74,99;74,99;18
2678;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LONG-VALLEY-RANCH-PINOT-NOIR-075L-BIG.jpg;LONG VALLEY RANCH PINOT NOIR 0,75L;Wino;74,99;74,99;12
2679;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LUNA-ARGENTA-BIANCO-075L-BIG.jpg;LUNA ARGENTA BIANCO 0,75L;Wino;54,99;54,99;14
2680;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LUNA-ARGENTA-NEGROAMARO-PRIMITIVO-075L-BIG.jpg;LUNA ARGENTA NEGROAMARO PRIMITIVO 0,75L;Wino;61,99;61,99;23
2681;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LUNA-ARGENTA-ROSSO-TERRE-SICILIANE-075L-BIG.jpg;LUNA ARGENTA ROSSO TERRE SICILIANE 0,75L;Wino;59,99;59,99;19
2682;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LYNGROVE-COLLECTION-PINOTAGE-075L-BIG.jpg;LYNGROVE COLLECTION PINOTAGE 0,75L;Wino;72,99;72,99;13
2683;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LYNGROVE-COLLECTION-SAUVIGNON-BLANC-075-BIG.jpg;LYNGROVE COLLECTION SAUVIGNON BLANC 0,75;Wino;72,99;72,99;13
2684;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LYNGROVE-COLLECTION-SHIRAZ-075L-BIG.jpg;LYNGROVE COLLECTION SHIRAZ 0,75L;Wino;72,99;72,99;18
2685;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LYNGROVE-PLATINUM-PINOTAGE-075L-BIG.jpg;LYNGROVE PLATINUM PINOTAGE 0,75L;Wino;230,00;230,00;17
2686;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/STUMBRAS-PREMIUM-ORGANIC-WÓDKA-07L-40-BIG.jpg;STUMBRAS PREMIUM ORGANIC WÓDKA 0,7L 40%;Wódka;110,00;110,00;24
2687;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/STUMBRAS-QUINCE-WÓDKA-05L-40-BIG.jpg;STUMBRAS QUINCE WÓDKA 0,5L 40%;Wódka;44,99;44,99;15
2688;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/STUMBRAS-RASPBERRY-WÓDKA-05L-40-BIG.jpg;STUMBRAS RASPBERRY WÓDKA 0,5L 40%;Wódka;44,99;44,99;27
2689;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/TORUŃSKA-CZYSTA-RYFLE-WÓDKA-05L-40-BIG.jpg;TORUŃSKA CZYSTA RYFLE WÓDKA 0,5L 40%;Wódka;49,99;49,99;24
2690;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/TORUŃSKA-ZIEMNIACZANA-WÓDKA-05L-40-BIG.jpg;TORUŃSKA ZIEMNIACZANA WÓDKA 0,5L 40%;Wódka;44,99;44,99;22
2691;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/TROJACZKI-KURNWICA-WÓDKA-3x02L-40-BIG.jpg;TROJACZKI KURNWICA WÓDKA 3x0,2L 40%;Wódka;170,00;170,00;19
2692;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/ULUVKA-MAGNUM-GIFT-SET-VODKA-175L-40-+-6-KIELISZKÓW-BIG.jpg;ULUVKA MAGNUM GIFT SET VODKA 1,75L 40% + 6 KIELISZKÓW;Wódka;590,00;590,00;14
2693;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/ULUVKA-MAGNUM-VODKA-175L-40-BIG.jpg;ULUVKA MAGNUM VODKA 1,75L 40%;Wódka;435,00;435,00;24
2694;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/ULUVKA-SIGNATURE-GIFT-SET-VODKA-07L-40-+-2-KIELISZKI-BIG.jpg;ULUVKA SIGNATURE GIFT SET VODKA 0,7L 40% + 2 KIELISZKI;Wódka;299,00;299,00;15
2695;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/ULUVKA-SIGNATURE-VODKA-40-BIG.jpg;ULUVKA SIGNATURE VODKA 40%;Wódka;199,00;199,00;16
2696;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/WARZONKA-ZBÓJNICKA-WÓDKA-05L-38-BIG.jpg;WARZONKA ZBÓJNICKA WÓDKA 0,5L 38%;Wódka;89,99;89,99;14
2697;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/WHITE-TREE-VODKA-40-+-KARTONIK-BIG.jpg;WHITE TREE VODKA 40% + KARTONIK;Wódka;149,00;149,00;22
2698;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JURA-ISLAND-12YO-WHISKY-07L-40-BIG.jpg;JURA ISLAND 12YO WHISKY 0,7L 40%;Whisky;249,00;249,00;27
2699;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JURA-JOURNEY-WHISKY-07L-40-BIG.jpg;JURA JOURNEY WHISKY 0,7L 40%;Whisky;170,00;170,00;24
2700;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JURA-RED-WINE-CASK-FINISH-WHISKY-07L-40-BIG.jpg;JURA RED WINE CASK FINISH WHISKY 0,7L 40%;Whisky;195,00;195,00;12
2701;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JURA-SEVEN-WOOD-WHISKY-07L-42-BIG.jpg;JURA SEVEN WOOD WHISKY 0,7L 42%;Whisky;295,00;295,00;12
2702;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/JURA-WINTER-EDITION-WHISKY-07L-40-BIG.jpg;JURA WINTER EDITION WHISKY 0,7L 40%;Whisky;190,00;190,00;17
2703;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/KAIYO-JAPANESE-MIZUNARA-OAK-CASK-STRENGTH-WHISKY-07L-53-BIG.jpg;KAIYO JAPANESE MIZUNARA OAK CASK STRENGTH WHISKY 0,7L 53%;Whisky;599,00;599,00;11
2704;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/KAIYO-JAPANESE-MIZUNARA-OAK-PEATED-WHISKY-07L-46-BIG.jpg;KAIYO JAPANESE MIZUNARA OAK PEATED WHISKY 0,7L 46%;Whisky;599,00;599,00;14
2705;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/KAVALAN-CONCERTMASTER-WHISKY-07L-40-BIG.jpg;KAVALAN CONCERTMASTER WHISKY 0,7L 40%;Whisky;350,00;350,00;12
2706;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/KAVALAN-DISTILLERY-SELECT-WHISKY-07-40-BIG.jpg;KAVALAN DISTILLERY SELECT WHISKY 0,7 40%;Whisky;310,00;310,00;28
2707;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/KAVALAN-KING-CAR-WHISKY-07L-46-BIG.jpg;KAVALAN KING CAR WHISKY 0,7L 46%;Whisky;399,00;399,00;27
2708;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/KILBEGGAN-SINGLE-GRAIN-WHISKEY-07L-43-BIG.jpg;KILBEGGAN SINGLE GRAIN WHISKEY 0,7L 43%;Whisky;170,00;170,00;21
2709;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/KILCHOMAN-SANAIG-SINGLE-MALT-WHISKY-07L-46-BIG.jpg;KILCHOMAN SANAIG SINGLE MALT WHISKY 0,7L 46%;Whisky;335,00;335,00;29
2710;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LYNGROVE-PLATINUM-SHIRAZ-075L-BIG.jpg;LYNGROVE PLATINUM SHIRAZ 0,75L;Wino;230,00;230,00;24
2711;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LYNGROVE-RESERVE-CHARDONNAY-075L-BIG.jpg;LYNGROVE RESERVE CHARDONNAY 0,75L;Wino;92,99;92,99;24
2712;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LYNGROVE-RESERVE-SHIRAZ-/-PINOTAGE-075-BIG.jpg;LYNGROVE RESERVE SHIRAZ / PINOTAGE 0,75;Wino;92,99;92,99;12
2713;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/MAESTRO-PRIMITIVO--075L-BIG.jpg;MAESTRO PRIMITIVO  0,75L;Wino;55,99;55,99;21
2714;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/MARIETA-075L-BIG.jpg;MARIETA 0,75L;Wino;75,99;75,99;23
2715;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/MARIETA-MENCIA-ROSE-075L-BIG.jpg;MARIETA MENCIA ROSE 0,75L;Wino;65,99;65,99;20
2716;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/MARINA-ALTA-075L-BIG.jpg;MARINA ALTA 0,75L;Wino;51,99;51,99;21
2717;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/MASSERIA-DOPPIO-PASSO-CUVEE-’16-ROSSO-075L-BIG.jpg;MASSERIA DOPPIO PASSO CUVEE ’16 ROSSO 0,75L;Wino;110,00;110,00;10
2718;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/MENHIR-CALAMURI-075L-BIG.jpg;MENHIR CALAMURI 0,75L;Wino;149,00;149,00;17
2719;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/MENHIR-NᵒZERO-075L-BIG.jpg;MENHIR NᵒZERO 0,75L;Wino;93,99;93,99;26
2720;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/MENHIR-PRIMITIVO-DI-MANDURIA--075L-BIG.jpg;MENHIR PRIMITIVO DI MANDURIA  0,75L;Wino;115,00;115,00;29
2721;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/MENHIR-ROSATO-075L-BIG.jpg;MENHIR ROSATO 0,75L;Wino;69,99;69,99;29
2722;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/WIŚNIOWA-ZBÓJNICKA-WÓDKA-05L-40-BIG.jpg;WIŚNIOWA ZBÓJNICKA WÓDKA 0,5L 40%;Wódka;89,99;89,99;21
2723;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/WYBOROWA-EXQUISITE-WÓDKA-07L-40-BIG.jpg;WYBOROWA EXQUISITE WÓDKA 0,7L 40%;Wódka;155,00;155,00;24
2724;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/WYBOROWA-WÓDKA-40-BIG.jpg;WYBOROWA WÓDKA 40%;Wódka;37,99;37,99;26
2725;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/WYJEBONGO-MARAKUJA-WÓDKA-07L-40-BIG.jpg;WYJEBONGO MARAKUJA WÓDKA 0,7L 40%;Wódka;115,00;115,00;20
2726;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/WÓDKA-KRAFTOWA-PALIKOT-JĘCZMIEŃ-05L-44-BIG.jpg;WÓDKA KRAFTOWA PALIKOT JĘCZMIEŃ 0,5L 44%;Wódka;74,99;74,99;22
2727;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/WÓDKA-KRAFTOWA-PALIKOT-ŻYTO-05L-44-BIG.jpg;WÓDKA KRAFTOWA PALIKOT ŻYTO 0,5L 44%;Wódka;74,99;74,99;10
2728;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/WĘDKARSKA-RYBA-WÓDKA-07L-40-BIG.jpg;WĘDKARSKA RYBA WÓDKA 0,7L 40%;Wódka;89,99;89,99;12
2729;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/ZAJENBISTA-POLSKA-WÓDKA-05L-40-BIG.jpg;ZAJENBISTA POLSKA WÓDKA 0,5L 40%;Wódka;69,99;69,99;24
2730;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/ZAJENBISTY-BIMBER-WÓDKA-60-05L-BIG.jpg;ZAJENBISTY BIMBER WÓDKA 60% 0,5L;Wódka;94,99;94,99;14
2731;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/ZESTAW-PREZENTOWY-1-KURNWICA-WÓDKA-3-X-01L-BIG.jpg;ZESTAW PREZENTOWY 1 KURNWICA WÓDKA 3 X 0,1L;Wódka;83,99;83,99;22
2732;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/ZESTAW-PREZENTOWY-1-KURNWICA-WÓDKA-4-X-005L-BIG.jpg;ZESTAW PREZENTOWY 1 KURNWICA WÓDKA 4 X 0,05L;Wódka;67,99;67,99;22
2733;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/ZESTAW-PREZENTOWY-2-KURNWICA-WÓDKA-3-X-01L-BIG.jpg;ZESTAW PREZENTOWY 2 KURNWICA WÓDKA 3 X 0,1L;Wódka;83,99;83,99;24
2734;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LAMBAY-SMALL-BATCH-BLEND-IRISH-WHISKEY-07L-40-BIG.jpg;LAMBAY SMALL BATCH BLEND IRISH WHISKEY 0,7L 40%;Whisky;179,00;179,00;10
2735;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LAPHROAIG-10YO-WHISKY-07L-40-BIG.jpg;LAPHROAIG 10YO WHISKY 0,7L 40%;Whisky;279,00;279,00;28
2736;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LAPHROAIG-25YO-WHISKY-07L-514-BIG.jpg;LAPHROAIG 25YO WHISKY 0,7L 51,4%;Whisky;2 290,00;2 290,00;24
2737;https://raw.githubusercontent.com/WallyS02/Presta-Forfiter/master/scrapped_data/images/LEDAIG-10YO-WHISKY-07L-463-BIG.jpg;LEDAIG 10YO WHISKY 0,7L 46,3%;Whisky;250,00;250,00;28
